bearing,tau,HI
Bearing1_1,0.8114754098360656,0.48460786972778414
Bearing1_1,0.819672131147541,0.5944445873487101
Bearing1_1,0.8278688524590164,0.5091496658641954
Bearing1_1,0.8360655737704918,0.4990613585080363
Bearing1_1,0.8442622950819673,0.49837307638146033
Bearing1_1,0.8524590163934426,0.5069311211860066
Bearing1_1,0.860655737704918,0.4532180659524659
Bearing1_1,0.8688524590163934,0.5374918354806679
Bearing1_1,0.8770491803278688,0.4915562467895735
Bearing1_1,0.8852459016393442,0.5078180259738936
Bearing1_1,0.8934426229508197,0.5080815659952954
Bearing1_1,0.9016393442622951,0.5121617234895289
Bearing1_1,0.9098360655737705,0.5293690752213289
Bearing1_1,0.9180327868852459,0.5126560938265257
Bearing1_1,0.9262295081967213,0.5764226652030305
Bearing1_1,0.9344262295081968,0.5435633613762315
Bearing1_1,0.9426229508196722,0.5556248180076
Bearing1_1,0.9508196721311475,0.5784028663055383
Bearing1_1,0.9590163934426229,0.5286367857245768
Bearing1_1,0.9672131147540983,0.6407624613737686
Bearing1_1,0.9754098360655737,0.5133596156615658
Bearing1_1,0.9836065573770492,0.6367669061012866
Bearing1_1,0.9918032786885246,0.5848568589814798
Bearing1_1,1.0,1.0
Bearing1_2,0.0,0.032998302948424825
Bearing1_2,0.00625,0.02412224640992524
Bearing1_2,0.0125,0.03265898511032157
Bearing1_2,0.01875,0.02381678252262945
Bearing1_2,0.025,0.017912551835707426
Bearing1_2,0.03125,0.00963328047629999
Bearing1_2,0.0375,0.024204995439938492
Bearing1_2,0.04375,0.02058850474160642
Bearing1_2,0.05,0.016215102519988166
Bearing1_2,0.05625,0.010606214116780067
Bearing1_2,0.0625,0.013289690844525023
Bearing1_2,0.06875,0.011173242585774198
Bearing1_2,0.075,0.016408303905743226
Bearing1_2,0.08125,0.017693853912768228
Bearing1_2,0.0875,0.015021105862733973
Bearing1_2,0.09375,0.007760328144820743
Bearing1_2,0.1,0.006369004823992309
Bearing1_2,0.10625,0.017966976408686615
Bearing1_2,0.1125,0.008377451837878308
Bearing1_2,0.11875,0.013740911865390535
Bearing1_2,0.125,0.0
Bearing1_2,0.13125,0.009275948923554326
Bearing1_2,0.1375,0.012730595044858883
Bearing1_2,0.14375,0.03243551348212538
Bearing1_2,0.15,0.009816802500329038
Bearing1_2,0.15625,0.0024857816635672435
Bearing1_2,0.1625,0.010019275154736508
Bearing1_2,0.16875,0.012167276135786192
Bearing1_2,0.175,0.01065240038838062
Bearing1_2,0.18125,0.011400383651945269
Bearing1_2,0.1875,0.008817396087252781
Bearing1_2,0.19375,0.018786581217013813
Bearing1_2,0.2,0.019245876489063212
Bearing1_2,0.20625,0.01870737722949726
Bearing1_2,0.2125,0.038578135913201826
Bearing1_2,0.21875,0.03213094538263515
Bearing1_2,0.225,0.03918840137864623
Bearing1_2,0.23125,0.07181508781986812
Bearing1_2,0.2375,0.09538380306851606
Bearing1_2,0.24375,0.05736329893377783
Bearing1_2,0.25,0.07541599692658114
Bearing1_2,0.25625,0.05343998020292701
Bearing1_2,0.2625,0.06437543766654653
Bearing1_2,0.26875,0.1358813989004373
Bearing1_2,0.275,0.09585891959035796
Bearing1_2,0.28125,0.11860437946919082
Bearing1_2,0.2875,0.12504122073581767
Bearing1_2,0.29375,0.14010796312361198
Bearing1_2,0.3,0.11951771285435968
Bearing1_2,0.30625,0.11777928786849186
Bearing1_2,0.3125,0.1652879274578805
Bearing1_2,0.31875,0.13246851138005336
Bearing1_2,0.325,0.14392204348773743
Bearing1_2,0.33125,0.16204023499522202
Bearing1_2,0.3375,0.172178860611168
Bearing1_2,0.34375,0.19130266598294204
Bearing1_2,0.35,0.17496009009346736
Bearing1_2,0.35625,0.18339618070571584
Bearing1_2,0.3625,0.2280681654735612
Bearing1_2,0.36875,0.24233462950004542
Bearing1_2,0.375,0.19444039815095246
Bearing1_2,0.38125,0.2048294219229865
Bearing1_2,0.3875,0.2332708506527735
Bearing1_2,0.39375,0.3543092317450838
Bearing1_2,0.4,0.3560321043845482
Bearing1_2,0.40625,0.4595561422206444
Bearing1_2,0.4125,0.41599424021735615
Bearing1_2,0.41875,0.3631880156836168
Bearing1_2,0.425,0.3879624515655217
Bearing1_2,0.43125,0.3897847152477918
Bearing1_2,0.4375,0.4180008304580857
Bearing1_2,0.44375,0.4353876069742995
Bearing1_2,0.45,0.40915129575131415
Bearing1_2,0.45625,0.48805679652449285
Bearing1_2,0.4625,0.4641370561288905
Bearing1_2,0.46875,0.4258816512702496
Bearing1_2,0.475,0.3471626261870193
Bearing1_2,0.48125,0.33542517610638595
Bearing1_2,0.4875,0.3590046338533331
Bearing1_2,0.49375,0.3899775186874992
Bearing1_2,0.5,0.3534606471586143
Bearing1_2,0.50625,0.297305227405992
Bearing1_2,0.5125,0.4030066267033507
Bearing1_2,0.51875,0.33325422631322393
Bearing1_2,0.525,0.398975976963435
Bearing1_2,0.53125,0.43058133526506864
Bearing1_2,0.5375,0.4366982248562259
Bearing1_2,0.54375,0.4640737901913557
Bearing1_2,0.55,0.4090399302206305
Bearing1_2,0.55625,0.5214004137078334
Bearing1_2,0.5625,0.43216099168199806
Bearing1_2,0.56875,0.3815858995240502
Bearing1_2,0.575,0.3947513392758006
Bearing1_2,0.58125,0.46694526144582055
Bearing1_2,0.5875,0.3804816352377546
Bearing1_2,0.59375,0.46415100196806813
Bearing1_2,0.6,0.5046018062318474
Bearing1_2,0.60625,0.4784264838562639
Bearing1_2,0.6125,0.42875754833933283
Bearing1_2,0.61875,0.5277438939347643
Bearing1_2,0.625,0.42209411644997474
Bearing1_2,0.63125,0.4411139186846497
Bearing1_2,0.6375,0.4288702138892327
Bearing1_2,0.64375,0.5210732282511111
Bearing1_2,0.65,0.3928091137019827
Bearing1_2,0.65625,0.4448237416521398
Bearing1_2,0.6625,0.3857933742513057
Bearing1_2,0.66875,0.4198347362730868
Bearing1_2,0.675,0.40288718780380317
Bearing1_2,0.68125,0.4719677058660394
Bearing1_2,0.6875,0.4480051706148394
Bearing1_2,0.69375,0.4989672743093395
Bearing1_2,0.7,0.4193466386118853
Bearing1_2,0.70625,0.41435716559463825
Bearing1_2,0.7125,0.42302666175581943
Bearing1_2,0.71875,0.4026317071869531
Bearing1_2,0.725,0.4067872059555576
Bearing1_2,0.73125,0.40170655962804785
Bearing1_2,0.7375,0.45613071997423815
Bearing1_2,0.74375,0.40691687704696716
Bearing1_2,0.75,0.4409412347058451
Bearing1_2,0.75625,0.4362699364865951
Bearing1_2,0.7625,0.45267450413111665
Bearing1_2,0.76875,0.4551081852036221
Bearing1_2,0.775,0.4866372712537828
Bearing1_2,0.78125,0.7404298451015797
Bearing1_2,0.7875,0.4653491358676731
Bearing1_2,0.79375,0.45292102202450424
Bearing1_2,0.8,0.5028416284883312
Bearing1_2,0.80625,0.5187557914301268
Bearing1_2,0.8125,0.5157519837805775
Bearing1_2,0.81875,0.5284730490026263
Bearing1_2,0.825,0.5995785925400186
Bearing1_2,0.83125,0.6465793131872025
Bearing1_2,0.8375,0.6307772837274511
Bearing1_2,0.84375,0.5845130243812278
Bearing1_2,0.85,0.5724919598148832
Bearing1_2,0.85625,0.5635936433144373
Bearing1_2,0.8625,0.5452307575013071
Bearing1_2,0.86875,0.6168225083521304
Bearing1_2,0.875,0.5549777444436279
Bearing1_2,0.88125,0.48800291690525077
Bearing1_2,0.8875,0.551548442674548
Bearing1_2,0.89375,0.5234839995009936
Bearing1_2,0.9,0.5587756069138491
Bearing1_2,0.90625,0.5845625666366662
Bearing1_2,0.9125,0.5052917683463397
Bearing1_2,0.91875,0.5518156948609663
Bearing1_2,0.925,0.60443537583755
Bearing1_2,0.93125,0.5859439405670703
Bearing1_2,0.9375,0.608152668046285
Bearing1_2,0.94375,0.6088473236156522
Bearing1_2,0.95,0.573267179925672
Bearing1_2,0.95625,0.5870980610457227
Bearing1_2,0.9625,0.6011919113388761
Bearing1_2,0.96875,0.7205427388638983
Bearing1_2,0.975,0.6407029754863731
Bearing1_2,0.98125,0.7144213271923261
Bearing1_2,0.9875,0.7637054683263251
Bearing1_2,0.99375,0.8638730055824275
Bearing1_2,1.0,1.0
Bearing1_3,0.0,0.0
Bearing1_3,0.006369426751592357,0.0010617870017365799
Bearing1_3,0.012738853503184714,0.006161228549955654
Bearing1_3,0.01910828025477707,0.006430327963127486
Bearing1_3,0.025477707006369428,0.006476981599054834
Bearing1_3,0.03184713375796178,0.005277934493717541
Bearing1_3,0.03821656050955414,0.006765547643756243
Bearing1_3,0.044585987261146494,0.008931875639718834
Bearing1_3,0.050955414012738856,0.0016418726121881543
Bearing1_3,0.05732484076433121,0.014601069715555613
Bearing1_3,0.06369426751592357,0.005595916311035206
Bearing1_3,0.07006369426751592,0.005380093073999824
Bearing1_3,0.07643312101910828,0.006605936327474411
Bearing1_3,0.08280254777070063,0.009962700457560997
Bearing1_3,0.08917197452229299,0.008689837220033214
Bearing1_3,0.09554140127388536,0.012633074458217715
Bearing1_3,0.10191082802547771,0.008288722338324953
Bearing1_3,0.10828025477707007,0.008484658095410325
Bearing1_3,0.11464968152866242,0.01172650631891272
Bearing1_3,0.12101910828025478,0.012992465532631118
Bearing1_3,0.12738853503184713,0.011851384631987615
Bearing1_3,0.1337579617834395,0.007437829941538644
Bearing1_3,0.14012738853503184,0.007804899126378461
Bearing1_3,0.1464968152866242,0.011837987592625063
Bearing1_3,0.15286624203821655,0.011891789324591142
Bearing1_3,0.1592356687898089,0.0153148686129368
Bearing1_3,0.16560509554140126,0.00878640787241284
Bearing1_3,0.17197452229299362,0.011827496219034143
Bearing1_3,0.17834394904458598,0.010562892466139676
Bearing1_3,0.18471337579617833,0.013430843259450608
Bearing1_3,0.1910828025477707,0.01526231710314383
Bearing1_3,0.19745222929936307,0.016497811608516592
Bearing1_3,0.20382165605095542,0.014824270664857092
Bearing1_3,0.21019108280254778,0.02062806238451965
Bearing1_3,0.21656050955414013,0.006210422788449898
Bearing1_3,0.2229299363057325,0.007498741608839386
Bearing1_3,0.22929936305732485,0.006161854918924476
Bearing1_3,0.2356687898089172,0.012439170720758421
Bearing1_3,0.24203821656050956,0.01539187623014707
Bearing1_3,0.2484076433121019,0.007090352820256411
Bearing1_3,0.25477707006369427,0.016865582301156343
Bearing1_3,0.2611464968152866,0.015016735674186786
Bearing1_3,0.267515923566879,0.009001272379782873
Bearing1_3,0.27388535031847133,0.00680188107011592
Bearing1_3,0.2802547770700637,0.010444309559764298
Bearing1_3,0.28662420382165604,0.009915288037287827
Bearing1_3,0.2929936305732484,0.00630489932834751
Bearing1_3,0.29936305732484075,0.008725651712715563
Bearing1_3,0.3057324840764331,0.008477205279644656
Bearing1_3,0.31210191082802546,0.012288318971468077
Bearing1_3,0.3184713375796178,0.009084111163527458
Bearing1_3,0.3248407643312102,0.001839145870423326
Bearing1_3,0.33121019108280253,0.005458231929616037
Bearing1_3,0.3375796178343949,0.005215207715502006
Bearing1_3,0.34394904458598724,0.00252486491856275
Bearing1_3,0.3503184713375796,0.01264501072051155
Bearing1_3,0.35668789808917195,0.009356553300055647
Bearing1_3,0.3630573248407643,0.004314495451156663
Bearing1_3,0.36942675159235666,0.022013314023673333
Bearing1_3,0.37579617834394907,0.0226270997681777
Bearing1_3,0.3821656050955414,0.037605329692538554
Bearing1_3,0.3885350318471338,0.03788394178939041
Bearing1_3,0.39490445859872614,0.037658104208095435
Bearing1_3,0.4012738853503185,0.03170236139305437
Bearing1_3,0.40764331210191085,0.04659358255797109
Bearing1_3,0.4140127388535032,0.039154207603981535
Bearing1_3,0.42038216560509556,0.0553529417603832
Bearing1_3,0.4267515923566879,0.051206819509060406
Bearing1_3,0.43312101910828027,0.0474234044395615
Bearing1_3,0.4394904458598726,0.05250928936919122
Bearing1_3,0.445859872611465,0.06012187368513697
Bearing1_3,0.45222929936305734,0.03938357194181329
Bearing1_3,0.4585987261146497,0.05415904255924138
Bearing1_3,0.46496815286624205,0.048462475645639054
Bearing1_3,0.4713375796178344,0.04791126968368038
Bearing1_3,0.47770700636942676,0.04406130224288381
Bearing1_3,0.4840764331210191,0.05447994093420509
Bearing1_3,0.49044585987261147,0.061420132998450304
Bearing1_3,0.4968152866242038,0.058294611345775495
Bearing1_3,0.5031847133757962,0.05925734726753497
Bearing1_3,0.5095541401273885,0.08145458025076278
Bearing1_3,0.5159235668789809,0.10535931058142092
Bearing1_3,0.5222929936305732,0.06052342519281808
Bearing1_3,0.5286624203821656,0.06539372361638605
Bearing1_3,0.535031847133758,0.05454314951747928
Bearing1_3,0.5414012738853503,0.06270738959653001
Bearing1_3,0.5477707006369427,0.056735568848344714
Bearing1_3,0.554140127388535,0.0778768034465192
Bearing1_3,0.5605095541401274,0.07502076814921813
Bearing1_3,0.5668789808917197,0.09475793683435073
Bearing1_3,0.5732484076433121,0.09477596979465622
Bearing1_3,0.5796178343949044,0.09659990761491782
Bearing1_3,0.5859872611464968,0.12074651208562062
Bearing1_3,0.5923566878980892,0.128820910161637
Bearing1_3,0.5987261146496815,0.115743114428692
Bearing1_3,0.6050955414012739,0.11070877862937473
Bearing1_3,0.6114649681528662,0.1189590452510248
Bearing1_3,0.6178343949044586,0.11548389923964142
Bearing1_3,0.6242038216560509,0.10463566013146068
Bearing1_3,0.6305732484076433,0.13573235716131757
Bearing1_3,0.6369426751592356,0.1078823976676103
Bearing1_3,0.643312101910828,0.12045498480091438
Bearing1_3,0.6496815286624203,0.20417898190139283
Bearing1_3,0.6560509554140127,0.17281620442008147
Bearing1_3,0.6624203821656051,0.1912279403904337
Bearing1_3,0.6687898089171974,0.12628350239805614
Bearing1_3,0.6751592356687898,0.19384002231590822
Bearing1_3,0.6815286624203821,0.14200570485057953
Bearing1_3,0.6878980891719745,0.19164789071367905
Bearing1_3,0.6942675159235668,0.2745016031681013
Bearing1_3,0.7006369426751592,0.22197839560475122
Bearing1_3,0.7070063694267515,0.21280169937663665
Bearing1_3,0.7133757961783439,0.2498868248218081
Bearing1_3,0.7197452229299363,0.19051336387457982
Bearing1_3,0.7261146496815286,0.1973910911135904
Bearing1_3,0.732484076433121,0.2017674077105934
Bearing1_3,0.7388535031847133,0.23245897813001537
Bearing1_3,0.7452229299363057,0.2083499264352095
Bearing1_3,0.7515923566878981,0.24103062327239352
Bearing1_3,0.7579617834394905,0.28224995757363114
Bearing1_3,0.7643312101910829,0.21476142551117858
Bearing1_3,0.7707006369426752,0.23390690001980186
Bearing1_3,0.7770700636942676,0.32454881173459865
Bearing1_3,0.7834394904458599,0.23629595969420789
Bearing1_3,0.7898089171974523,0.2746328174536767
Bearing1_3,0.7961783439490446,0.24554780381015445
Bearing1_3,0.802547770700637,0.2713633566234241
Bearing1_3,0.8089171974522293,0.2630194594433856
Bearing1_3,0.8152866242038217,0.2955209180210525
Bearing1_3,0.821656050955414,0.2713898186932875
Bearing1_3,0.8280254777070064,0.2523112434191073
Bearing1_3,0.8343949044585988,0.3631919370772227
Bearing1_3,0.8407643312101911,0.3233252707311159
Bearing1_3,0.8471337579617835,0.32641835226811383
Bearing1_3,0.8535031847133758,0.3546972487498919
Bearing1_3,0.8598726114649682,0.36087792852318173
Bearing1_3,0.8662420382165605,0.35729861606913876
Bearing1_3,0.8726114649681529,0.3387302012958512
Bearing1_3,0.8789808917197452,0.4196989324418747
Bearing1_3,0.8853503184713376,0.460073640437886
Bearing1_3,0.89171974522293,0.4317175808269665
Bearing1_3,0.8980891719745223,0.3425087062118192
Bearing1_3,0.9044585987261147,0.4246123415404154
Bearing1_3,0.910828025477707,0.40090298936022245
Bearing1_3,0.9171974522292994,0.4446094695220148
Bearing1_3,0.9235668789808917,0.49216777784383614
Bearing1_3,0.9299363057324841,0.4756367925678506
Bearing1_3,0.9363057324840764,0.5041058307592741
Bearing1_3,0.9426751592356688,0.6208874633960365
Bearing1_3,0.9490445859872612,0.7539559273110517
Bearing1_3,0.9554140127388535,0.9675020969412189
Bearing1_3,0.9617834394904459,1.0
Bearing1_3,0.9681528662420382,0.9491559997905508
Bearing1_3,0.9745222929936306,0.9489288620117754
Bearing1_3,0.9808917197452229,0.8921289057188725
Bearing1_3,0.9872611464968153,0.9092457294138108
Bearing1_3,0.9936305732484076,0.9342036933930156
Bearing1_3,1.0,0.9563435332417112
Bearing2_2,0.0,0.008290747515264624
Bearing2_2,0.00625,0.004607517182737935
Bearing2_2,0.0125,0.006041350243983931
Bearing2_2,0.01875,0.0029313757951343277
Bearing2_2,0.025,0.0034856413467329976
Bearing2_2,0.03125,0.0018395824110729313
Bearing2_2,0.0375,0.0049005528835799825
Bearing2_2,0.04375,0.00913130821030125
Bearing2_2,0.05,0.009405766374823247
Bearing2_2,0.05625,0.005828044994766952
Bearing2_2,0.0625,0.00428912806836896
Bearing2_2,0.06875,0.006983320286837875
Bearing2_2,0.075,0.005213957129264652
Bearing2_2,0.08125,0.012678079847451718
Bearing2_2,0.0875,0.0027637799915882803
Bearing2_2,0.09375,0.008498998294002556
Bearing2_2,0.1,0.004977344204206705
Bearing2_2,0.10625,0.0
Bearing2_2,0.1125,0.00472883390869609
Bearing2_2,0.11875,0.0058356605722604885
Bearing2_2,0.125,0.0015078300693275812
Bearing2_2,0.13125,0.0052802974058206225
Bearing2_2,0.1375,0.004297235515273651
Bearing2_2,0.14375,0.0015573640099938249
Bearing2_2,0.15,0.0035685458524155477
Bearing2_2,0.15625,0.005424356857703942
Bearing2_2,0.1625,0.004700951793826927
Bearing2_2,0.16875,0.0016132029139697224
Bearing2_2,0.175,0.0033338773007558237
Bearing2_2,0.18125,0.004957489130935823
Bearing2_2,0.1875,0.004945090774228345
Bearing2_2,0.19375,0.0023968555819697877
Bearing2_2,0.2,0.004338309547441767
Bearing2_2,0.20625,0.008662119021786412
Bearing2_2,0.2125,0.007605226970244071
Bearing2_2,0.21875,0.0036719203168626324
Bearing2_2,0.225,0.003227918584733814
Bearing2_2,0.23125,0.00835128061854239
Bearing2_2,0.2375,0.002003766610244174
Bearing2_2,0.24375,0.002993451482771553
Bearing2_2,0.25,0.013219578239927194
Bearing2_2,0.25625,0.0072234137799393775
Bearing2_2,0.2625,0.008169778948160275
Bearing2_2,0.26875,0.005810017792324371
Bearing2_2,0.275,0.002645149699890436
Bearing2_2,0.28125,0.0020544732475831877
Bearing2_2,0.2875,0.021276214489037673
Bearing2_2,0.29375,0.048115057548163934
Bearing2_2,0.3,0.0670676823569506
Bearing2_2,0.30625,0.06551499254570893
Bearing2_2,0.3125,0.07828856387373583
Bearing2_2,0.31875,0.12772377183312694
Bearing2_2,0.325,0.10979743334077983
Bearing2_2,0.33125,0.18845125801057921
Bearing2_2,0.3375,0.14380268028895127
Bearing2_2,0.34375,0.11156086251498379
Bearing2_2,0.35,0.14168159266527147
Bearing2_2,0.35625,0.14771261280592476
Bearing2_2,0.3625,0.21496370484905591
Bearing2_2,0.36875,0.21728014168444004
Bearing2_2,0.375,0.11183082440314969
Bearing2_2,0.38125,0.1716205125427073
Bearing2_2,0.3875,0.15301217907478665
Bearing2_2,0.39375,0.2466513429339166
Bearing2_2,0.4,0.17718119223873635
Bearing2_2,0.40625,0.16323628932524628
Bearing2_2,0.4125,0.17170552242197254
Bearing2_2,0.41875,0.16438940201241112
Bearing2_2,0.425,0.1745253955267658
Bearing2_2,0.43125,0.17863143730724668
Bearing2_2,0.4375,0.2013670969775195
Bearing2_2,0.44375,0.1743794708378427
Bearing2_2,0.45,0.2040364574530811
Bearing2_2,0.45625,0.21551303477123168
Bearing2_2,0.4625,0.18037499672935
Bearing2_2,0.46875,0.18047711938753394
Bearing2_2,0.475,0.2230604029129301
Bearing2_2,0.48125,0.21726941304341107
Bearing2_2,0.4875,0.23156695464734695
Bearing2_2,0.49375,0.21536272230625525
Bearing2_2,0.5,0.21702436960489233
Bearing2_2,0.50625,0.21475551363486867
Bearing2_2,0.5125,0.2202093371817441
Bearing2_2,0.51875,0.22493876148764444
Bearing2_2,0.525,0.2892940985103316
Bearing2_2,0.53125,0.33744650807251003
Bearing2_2,0.5375,0.3393724639011878
Bearing2_2,0.54375,0.3856872180429048
Bearing2_2,0.55,0.34393127919677857
Bearing2_2,0.55625,0.3759965204575
Bearing2_2,0.5625,0.347847558403987
Bearing2_2,0.56875,0.399436128905325
Bearing2_2,0.575,0.3761865585056238
Bearing2_2,0.58125,0.36122450793929567
Bearing2_2,0.5875,0.3811740268793184
Bearing2_2,0.59375,0.3876273578066254
Bearing2_2,0.6,0.3794097918267753
Bearing2_2,0.60625,0.39047620747049666
Bearing2_2,0.6125,0.40925975981508084
Bearing2_2,0.61875,0.4103396061903898
Bearing2_2,0.625,0.4040971984159453
Bearing2_2,0.63125,0.3751599564098648
Bearing2_2,0.6375,0.3976045197184002
Bearing2_2,0.64375,0.39078469063806337
Bearing2_2,0.65,0.3869455160416011
Bearing2_2,0.65625,0.38795525824262383
Bearing2_2,0.6625,0.3801151816565987
Bearing2_2,0.66875,0.3990599982776768
Bearing2_2,0.675,0.35041895707619347
Bearing2_2,0.68125,0.36105444389965824
Bearing2_2,0.6875,0.3547982427247798
Bearing2_2,0.69375,0.3722350139230938
Bearing2_2,0.7,0.4409410567958494
Bearing2_2,0.70625,0.4085446900510076
Bearing2_2,0.7125,0.4112736178268269
Bearing2_2,0.71875,0.39792678360126477
Bearing2_2,0.725,0.4918992949068186
Bearing2_2,0.73125,0.39355800119156487
Bearing2_2,0.7375,0.40506188320701186
Bearing2_2,0.74375,0.44635879551296387
Bearing2_2,0.75,0.43030463214187675
Bearing2_2,0.75625,0.3877162222904909
Bearing2_2,0.7625,0.4226367618808027
Bearing2_2,0.76875,0.4077556266170898
Bearing2_2,0.775,0.4222506226191387
Bearing2_2,0.78125,0.4448307969472741
Bearing2_2,0.7875,0.4190552695964579
Bearing2_2,0.79375,0.47099092871908943
Bearing2_2,0.8,0.3890272398954089
Bearing2_2,0.80625,0.4389947111203236
Bearing2_2,0.8125,0.43907895262375807
Bearing2_2,0.81875,0.4809844132626016
Bearing2_2,0.825,0.45660361394428756
Bearing2_2,0.83125,0.44943292735803925
Bearing2_2,0.8375,0.4670288702672592
Bearing2_2,0.84375,0.45818878421852854
Bearing2_2,0.85,0.4678586517806955
Bearing2_2,0.85625,0.48172720939471336
Bearing2_2,0.8625,0.49202141549531003
Bearing2_2,0.86875,0.44371427183226053
Bearing2_2,0.875,0.4908183195733753
Bearing2_2,0.88125,0.4801878781703867
Bearing2_2,0.8875,0.4558844010338574
Bearing2_2,0.89375,0.5076710721969078
Bearing2_2,0.9,0.4522460147080813
Bearing2_2,0.90625,0.47395717190083864
Bearing2_2,0.9125,0.4167926504553638
Bearing2_2,0.91875,0.4657366742635959
Bearing2_2,0.925,0.45491257480755326
