t_min,HI,stage
394.0,0.011468415053700297,D
395.0,0.009238076046247734,D
396.0,0.013101822019964262,D
397.0,0.012762616226915815,D
398.0,0.014536500966874482,D
399.0,0.01674934237943782,D
400.0,0.012672920201955295,D
401.0,0.00819074972378833,D
402.0,0.010842193495315896,D
403.0,0.01128797680735866,D
404.0,0.00893002389318497,D
405.0,0.009689480262721895,D
406.0,0.010204522419321564,D
407.0,0.009595405546939701,D
408.0,0.006906840678278133,D
409.0,0.0139669278229334,D
410.0,0.014772435277531625,D
411.0,0.013943699526016965,D
412.0,0.007101413531494867,D
413.0,0.016286088520023875,D
414.0,0.008837649215705767,D
415.0,0.011792490787768636,D
416.0,0.017209420165077406,D
417.0,0.014342087535459354,D
418.0,0.013313439554421632,D
419.0,0.01167877342687007,D
420.0,0.009214139569921252,D
421.0,0.011267468070431313,D
422.0,0.01029575325185566,D
423.0,0.012680331436332463,D
424.0,0.010892392606508766,D
425.0,0.011679809920230934,D
426.0,0.01052688292811546,D
427.0,0.010792853417949309,D
428.0,0.011202855250510634,D
429.0,0.022704367101287724,D
430.0,0.013005184986069443,D
431.0,0.014734852941211938,D
432.0,0.01800856225761806,D
433.0,0.014967888930208848,D
434.0,0.013088741667725204,D
435.0,0.012904672134381305,D
436.0,0.012405283342956224,D
437.0,0.016451048649914653,D
438.0,0.015508673083068759,D
439.0,0.014165600495118872,D
440.0,0.015271539147538685,D
441.0,0.011066114955914162,D
442.0,0.012270210197810105,D
443.0,0.010895013660210203,D
444.0,0.013112092347027477,D
445.0,0.008956818507100332,D
446.0,0.0130220143285748,D
447.0,0.011456407035144575,D
448.0,0.013947533878435987,D
449.0,0.019316006755553266,D
450.0,0.008719928205817736,D
451.0,0.014164788182901983,D
452.0,0.011802026119685179,D
453.0,0.013269577981687307,D
454.0,0.011148828621217678,D
455.0,0.014316507544531721,D
456.0,0.016982913058880243,D
457.0,0.014633302824658464,D
458.0,0.010019241910803337,D
459.0,0.012056900836696107,D
460.0,0.015513423148902548,D
461.0,0.012387995868487012,D
462.0,0.010816982807547004,D
463.0,0.013940831375594938,D
464.0,0.01613083382970978,D
465.0,0.010775326839083556,D
466.0,0.014019000976963947,D
467.0,0.01593534522853716,D
468.0,0.013961210061119892,D
469.0,0.0135435016353647,D
470.0,0.010285613250545816,D
471.0,0.012824849151183254,D
472.0,0.01648759861455719,D
473.0,0.011545933359628275,D
474.0,0.011711409182726644,D
475.0,0.01762166312427439,D
476.0,0.012129234775274514,D
477.0,0.007006800794437274,D
478.0,0.010247304538639583,D
479.0,0.015845646823138226,D
480.0,0.014114565821330572,D
481.0,0.009083648302033686,D
482.0,0.008227764556275111,D
483.0,0.0110721837327273,D
484.0,0.013484848360089587,D
485.0,0.012455981079243844,D
486.0,0.008571751985825209,D
487.0,0.010129087475670479,D
488.0,0.01410513543942769,D
489.0,0.012834998787331334,D
490.0,0.008863971881738715,D
491.0,0.011010419190556972,D
492.0,0.01515168444452899,D
493.0,0.010908262495446318,D
494.0,0.014583943961912283,D
495.0,0.022847332645841312,D
496.0,0.011919159590460847,D
497.0,0.013393298015888516,D
498.0,0.011246357598557691,D
499.0,0.010694834119856226,D
500.0,0.013741981176677777,D
501.0,0.012729887527047571,D
502.0,0.01523251999670897,D
503.0,0.014522255452301253,D
504.0,0.011266706362586984,D
505.0,0.010151435341710643,D
506.0,0.01428476188733731,D
507.0,0.010605015730055558,D
508.0,0.010668047410101838,D
509.0,0.011305704486380843,D
510.0,0.012855772714196365,D
511.0,0.015366096280771445,D
512.0,0.012924316700463097,D
513.0,0.010952859627348313,D
514.0,0.009727287650942322,D
515.0,0.010191720731054373,D
516.0,0.010928331997876533,D
517.0,0.011170755659601886,D
518.0,0.017287152391756103,D
519.0,0.01495778160586824,D
520.0,0.009702952559438923,D
521.0,0.007988547671454762,D
522.0,0.013547455684394414,D
523.0,0.009549482443833739,D
524.0,0.01142037999606723,D
525.0,0.008764023769818089,D
526.0,0.01219556855795137,D
527.0,0.015539515393113114,D
528.0,0.015290515294385422,D
529.0,0.010826290643242671,D
530.0,0.010558919999669744,D
531.0,0.011989591750294267,D
532.0,0.011170980294675387,D
533.0,0.007024424105734677,D
534.0,0.014303764084247429,D
535.0,0.009728248496619499,D
536.0,0.011976286031545024,D
537.0,0.01043561444945422,D
538.0,0.01442560708850958,D
539.0,0.01382189436969949,D
540.0,0.011945601127720654,D
541.0,0.011074983198328624,D
542.0,0.012112608377128525,D
543.0,0.01196683845276187,D
544.0,0.011988714868517669,D
545.0,0.015407497648615029,D
546.0,0.009428341116356733,D
547.0,0.010029872660389745,D
548.0,0.01116507224096076,D
549.0,0.013605938162692795,D
550.0,0.012140937211933265,D
551.0,0.012660567999506853,D
552.0,0.014039981145093272,D
553.0,0.014521422246582188,D
554.0,0.00861959635240991,D
555.0,0.017918388441703036,D
556.0,0.01275042853010935,D
557.0,0.014329984781414203,D
558.0,0.010304209305103073,D
559.0,0.0116760755949296,D
560.0,0.009609011990092274,D
561.0,0.01077106002865685,D
562.0,0.012492252603533096,D
563.0,0.015928963673697102,D
564.0,0.009471198021260374,D
565.0,0.010356689037278485,D
566.0,0.016175312892821956,D
567.0,0.008755211836105668,D
568.0,0.014395205917825712,D
569.0,0.009847916878230709,D
570.0,0.018780399249422177,D
571.0,0.012722864298311104,D
572.0,0.009734566834665474,D
573.0,0.01410862750037204,D
574.0,0.012786233133943255,D
575.0,0.01432101961049493,D
576.0,0.018699693126049743,D
577.0,0.016070037236563278,D
578.0,0.008188307080796773,D
579.0,0.012846064727792665,D
580.0,0.012020577265417816,D
581.0,0.015149344952381216,D
582.0,0.00679640578049346,D
583.0,0.019294753129919198,D
584.0,0.01321976025259121,D
585.0,0.012601887907345436,D
586.0,0.011359160597734196,D
587.0,0.018778461499004702,D
588.0,0.014930818293517575,D
589.0,0.012904603804969727,D
590.0,0.010397052158455102,D
591.0,0.012094974282024353,D
592.0,0.010883624570705462,D
593.0,0.01384876206289307,D
594.0,0.00970105687276725,D
595.0,0.01148532370410099,D
596.0,0.009206825590252554,D
597.0,0.012487819804551535,D
598.0,0.014157683242778753,D
599.0,0.009264053787100667,D
600.0,0.012260998512237832,D
601.0,0.018539497537974653,D
602.0,0.010443654781130454,D
603.0,0.012561471124699332,D
604.0,0.015880154286061463,D
605.0,0.011566065287332625,D
606.0,0.01025762324032072,D
607.0,0.011821627718277519,D
608.0,0.00966003285422816,D
609.0,0.009801228359507507,D
610.0,0.012226195239640865,D
611.0,0.012298718233263105,D
612.0,0.012059980745166166,D
613.0,0.00868302981393657,D
614.0,0.011227298732925845,D
615.0,0.011020815765021242,D
616.0,0.016180512079093556,D
617.0,0.012348369798307026,D
618.0,0.013433554772318026,D
619.0,0.013384451029932912,D
620.0,0.014367377834182222,D
621.0,0.008691453417815393,D
622.0,0.01261407586783747,D
623.0,0.01105229363077572,D
624.0,0.014887670170726673,D
625.0,0.009518011250108725,D
626.0,0.009035586659609221,D
627.0,0.01003995443752141,D
628.0,0.009825472539195355,D
629.0,0.010219418759784773,D
630.0,0.013484078943142689,D
631.0,0.01390073925385655,D
632.0,0.018879959994503332,D
633.0,0.01450059180815473,D
634.0,0.01667359515193866,D
635.0,0.009960032728711179,D
636.0,0.016791584670954512,D
637.0,0.014192976353644542,D
638.0,0.015383312462259872,D
639.0,0.013168702704158193,D
640.0,0.011800685491363181,D
641.0,0.016505751464864524,D
642.0,0.01125825144387663,D
643.0,0.011464585869848644,D
644.0,0.00921837627337006,D
645.0,0.012640951440892846,D
646.0,0.00872598732132476,D
647.0,0.011562591682847572,D
648.0,0.007975961192679733,D
649.0,0.008368797341385117,D
650.0,0.012393923364502622,D
651.0,0.010922473361673313,D
652.0,0.013198667097795479,D
653.0,0.01182289277739018,D
654.0,0.015744758192773888,D
655.0,0.010573136379718325,D
656.0,0.015403529697502286,D
657.0,0.010731838083739892,D
658.0,0.010531283129369977,D
659.0,0.00790668163224885,D
660.0,0.01269395402584482,D
661.0,0.014510572927711698,D
662.0,0.007809601530491604,D
663.0,0.013044351827490187,D
664.0,0.011315068465765707,D
665.0,0.010093221723820328,D
666.0,0.013518548012653626,D
667.0,0.006780278319441419,D
668.0,0.013249400827289513,D
669.0,0.011121894963057218,D
670.0,0.010682716554625934,D
671.0,0.00933266699760119,D
672.0,0.008361095069427395,D
673.0,0.010789267960881758,D
674.0,0.012353408240173284,D
675.0,0.013592489388437089,D
676.0,0.009953059320660176,D
677.0,0.008924842980234772,D
678.0,0.013067893883804742,D
679.0,0.01074927781163112,D
680.0,0.01007701362590638,D
681.0,0.01211023026295412,D
682.0,0.011869071089416176,D
683.0,0.012132935515244891,D
684.0,0.012342229521914324,D
685.0,0.01407017826743445,D
686.0,0.0138583836695636,D
687.0,0.010993249935606915,D
688.0,0.0117156429740997,D
689.0,0.012789866455711481,D
690.0,0.012196855343491688,D
691.0,0.008881411017396838,D
692.0,0.009740490076494548,D
693.0,0.01702728179799505,D
694.0,0.011658418580504629,D
695.0,0.00987285041078237,D
696.0,0.011599979822167044,D
697.0,0.01262236267468418,D
698.0,0.020542351075441976,D
699.0,0.015161260480525608,D
700.0,0.013254540126621263,D
701.0,0.013142451258528219,D
702.0,0.012364409393471998,D
703.0,0.007343290802774215,D
704.0,0.01736223002128603,D
705.0,0.0074775215941102445,D
706.0,0.012699918429137707,D
707.0,0.02053395047420297,D
708.0,0.008897709576349557,D
709.0,0.012398882581428121,D
710.0,0.011947963324497386,D
711.0,0.013669014957315501,D
712.0,0.016409232952414983,D
713.0,0.013777097939766926,D
714.0,0.012243502285260093,D
715.0,0.010703448146860148,D
716.0,0.012814527119454099,D
717.0,0.01283234171001665,D
718.0,0.011009124973034464,D
719.0,0.011109646495294763,D
720.0,0.014103507318779282,D
721.0,0.01233016018912436,D
722.0,0.009469021111996209,D
723.0,0.009508468627293095,D
724.0,0.010610332707304692,D
725.0,0.012113267333743783,D
726.0,0.010980721729090287,D
727.0,0.008120152373794803,D
728.0,0.013991244973923855,D
729.0,0.012496532882445479,D
730.0,0.011953035479966151,D
731.0,0.014380640372913775,D
732.0,0.008724766829837713,D
733.0,0.009062104260953266,D
734.0,0.007260135775163041,D
735.0,0.011180169611992944,D
736.0,0.009784726866002142,D
737.0,0.012674936971919413,D
738.0,0.014214641313556478,D
739.0,0.012075538838367471,D
740.0,0.011914386599771665,D
741.0,0.012690129804828238,D
742.0,0.017714350296503485,D
743.0,0.017883828710129324,D
744.0,0.011090673313964057,D
745.0,0.014129289291723203,D
746.0,0.02009765788072181,D
747.0,0.009260992546842848,D
748.0,0.012521290744366422,D
749.0,0.016892833280830986,D
750.0,0.020467293262696338,D
751.0,0.011501898335343704,D
752.0,0.025515055466980283,D
753.0,0.008003250531063067,D
754.0,0.015646455996616005,D
755.0,0.02783341996627222,D
756.0,0.014596485163752143,D
757.0,0.016899137529270337,D
758.0,0.010390070016000848,D
759.0,0.018430234548703583,D
760.0,0.010202939782047652,D
761.0,0.008330682958316753,D
762.0,0.011446605196185684,D
763.0,0.010263487035277012,D
764.0,0.01733847292582812,D
765.0,0.014614856318810637,D
766.0,0.01594022483554034,D
767.0,0.013104429898467992,D
768.0,0.011425181309105335,D
769.0,0.008804110895578542,D
770.0,0.012760099617250937,D
771.0,0.012510705379384531,D
772.0,0.00890365362647673,D
773.0,0.008367726267587553,D
774.0,0.01343327155686387,D
775.0,0.01162792607651196,D
776.0,0.011572174425840366,D
777.0,0.01331003945760406,D
778.0,0.011543651326131638,D
779.0,0.007888732159408777,D
780.0,0.011531475572694171,D
781.0,0.011922034944295917,D
782.0,0.011270272364480968,D
783.0,0.0070101694274328835,D
784.0,0.010844086925705633,D
785.0,0.014318672363846393,D
786.0,0.008504645886377726,D
787.0,0.012323835316626704,D
788.0,0.013712226386621168,D
789.0,0.0075851866064379535,D
790.0,0.008588842731620793,D
791.0,0.008140900710228195,D
792.0,0.01076599230326694,D
793.0,0.007014451519459856,D
794.0,0.009582685264281498,D
795.0,0.01147869151719135,D
796.0,0.013863119430218306,D
797.0,0.006978606485732693,D
798.0,0.012119343989923459,D
799.0,0.011669095700292507,D
800.0,0.00866654669931536,D
801.0,0.011132674067275193,D
802.0,0.009441783653789988,D
803.0,0.011013208884529724,D
804.0,0.009201510224926901,D
805.0,0.01712667816079529,D
806.0,0.00940053156855484,D
807.0,0.011414402181516601,D
808.0,0.011430518438923735,D
809.0,0.019748594091501107,D
810.0,0.022295960897656297,D
811.0,0.01681351873945095,D
812.0,0.013373622606945872,D
813.0,0.006387015225971244,D
814.0,0.0074577051547127056,D
815.0,0.007822299791763618,D
816.0,0.008603501309712389,D
817.0,0.019682915388813286,D
818.0,0.009921807524737347,D
819.0,0.01067516822103243,D
820.0,0.012467916340259372,D
821.0,0.013512447439707132,D
822.0,0.010217533921108827,D
823.0,0.014054504393775001,D
824.0,0.012623377023462428,D
825.0,0.010481264407303905,D
826.0,0.01239852689496149,D
827.0,0.011454330039702827,D
828.0,0.011462258125207915,D
829.0,0.010027864025422141,D
830.0,0.010559212226969985,D
831.0,0.013855554481457493,D
832.0,0.00972796119888605,D
833.0,0.007063241195078729,D
834.0,0.010974448349181196,D
835.0,0.008497885631198446,D
836.0,0.009932892088603743,D
837.0,0.012551332552694187,D
838.0,0.01187100021692086,D
839.0,0.011732538260269256,D
840.0,0.011840968804855698,D
841.0,0.01374232501214691,D
842.0,0.0152420374556777,D
843.0,0.008097099636003021,D
844.0,0.015235250463835419,D
845.0,0.01200485063109393,D
846.0,0.010200658975867733,D
847.0,0.015309124287959648,D
848.0,0.01027574475898095,D
849.0,0.008450595676025924,D
850.0,0.01661193448675122,D
851.0,0.012266594754530458,D
852.0,0.0161039384177078,D
853.0,0.014421596573574794,D
854.0,0.010647579255536076,D
855.0,0.014573382297193073,D
856.0,0.007987203497745482,D
857.0,0.013450397559842014,D
858.0,0.024211198829952523,D
859.0,0.013317761104062166,D
860.0,0.03335212987372514,D
861.0,0.01736256369985595,D
862.0,0.014247276800882242,D
863.0,0.01603913958597537,D
864.0,0.013511838008697007,D
865.0,0.010978113315300558,D
866.0,0.019630820252666433,D
867.0,0.02461966244974257,D
868.0,0.0051282533245574705,D
869.0,0.0063917482153082305,D
870.0,0.033134465410525296,D
871.0,0.019399629706236418,D
872.0,0.013407642533747727,D
873.0,0.012307796381588373,D
874.0,0.02695493026872551,D
875.0,0.011937550142339787,D
876.0,0.013990274344194595,D
877.0,0.008616676340058622,D
878.0,0.01743305251108852,D
879.0,0.010881763161529421,D
880.0,0.008825369692876719,D
881.0,0.006486310219791863,D
882.0,0.00705974471018838,D
883.0,0.009850382967139455,D
884.0,0.012456770241891554,D
885.0,0.01229605546443421,D
886.0,0.006317199409876992,D
887.0,0.010479250589154894,D
888.0,0.013827396465637303,D
889.0,0.011545870983467816,D
890.0,0.011248588095898484,D
891.0,0.011632757864082202,D
892.0,0.01164642190342506,D
893.0,0.011118231864221596,D
894.0,0.01701069768581121,D
895.0,0.01298532772786923,D
896.0,0.011431583445934326,D
897.0,0.009398865465765618,D
898.0,0.012835389386104007,D
899.0,0.01097105759797277,D
900.0,0.01497323880697084,D
901.0,0.008377470388554372,D
902.0,0.01735319961977885,D
903.0,0.012505581153878393,D
904.0,0.01467738526671274,D
905.0,0.01325208017353937,D
906.0,0.009426898244664104,D
907.0,0.007061463549791431,D
908.0,0.010233620812116883,D
909.0,0.014664459870782713,D
910.0,0.015084953424507707,D
911.0,0.006495131050726584,D
912.0,0.00910250954180704,D
913.0,0.024629161792557697,D
914.0,0.014143696788343095,D
915.0,0.013638643160489884,D
916.0,0.0252793962049985,D
917.0,0.010560888942399201,D
918.0,0.010646531884695103,D
919.0,0.0105580987851598,D
920.0,0.011011591038464075,D
921.0,0.01446108666002465,D
922.0,0.010585532595922776,D
923.0,0.012099734599897181,D
924.0,0.011088089250989933,D
925.0,0.009337898614068516,D
926.0,0.01349170132637297,D
927.0,0.012180700307624205,D
928.0,0.00990917029980508,D
929.0,0.021411109172751967,D
